URL,Repo owner,Repo name,Issue #,Repo type,Research Prototype,Repo creation time,Issue creation time,Close Time,Label,Framework,Same Code?,Same Data?,DL Stage,Project Type,Reporter Type,Manifestation,Impact,Defect Type,Root Cause
https://github.com/xingyizhou/CenterNet/issues/256,xingyizhou,CenterNet,256,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-08-07T09:11:22Z,112,N/A,pytorch,yes,yes,Training,"User ""fork""",Re-user,Reproducibility defects,Bad Performance (lower accuracy),Other,Other
https://github.com/xingyizhou/CenterNet/issues/28,xingyizhou,CenterNet,28,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-04-24T14:38:34Z,7,N/A,pytorch,yes,no,Data pipeline,"User ""fork""",Adaptor,Basic defects,Crash,Data structure,Data preprocessing bugs
https://github.com/xingyizhou/CenterNet/issues/284,xingyizhou,CenterNet,284,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-08-21T01:45:32Z,126,N/A,pytorch,Yes,Yes,Environment,Research Prototype,Enhancer,Evolutionary defects,Bad Performance (lower speed),External interface,API bugs: DL libraries
https://github.com/xingyizhou/CenterNet/issues/29,xingyizhou,CenterNet,29,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-04-24T19:47:00Z,8,N/A,pytorch,yes,yes,Environment,"User ""fork""",Re-user,Basic defects,Crash,External interface,Environment configuration error
https://github.com/xingyizhou/CenterNet/issues/3,xingyizhou,CenterNet,3,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-04-18T02:33:19Z,1,N/A,pytorch,Yes,Yes,Environment,"User ""fork""",Re-user,Basic defects,Crash,External interface,API bugs: DL libraries
https://github.com/xingyizhou/CenterNet/issues/394,xingyizhou,CenterNet,394,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-10-09T02:40:01Z,175,N/A,pytorch,Yes,Yes,Training,Research Prototype,Enhancer,Evolutionary defects,Bad Performance (lower accuracy),algorithm/method,Other
https://github.com/xingyizhou/CenterNet/issues/440,xingyizhou,CenterNet,440,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-10-31T03:49:04Z,197,N/A,pytorch,Not mentioned,Not mentioned,Environment,Research Prototype,Enhancer,Basic defects,Incorrect functionality,Internal interface,GPU Usage Bug
https://github.com/xingyizhou/CenterNet/issues/461,xingyizhou,CenterNet,461,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-11-11T05:13:52Z,208,N/A,pytorch,Yes,Yes,Environment,"User ""fork""",Enhancer,Evolutionary defects,Crash,External interface,Environment configuration error
https://github.com/xingyizhou/CenterNet/issues/530,xingyizhou,CenterNet,530,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-12-18T02:40:03Z,245,N/A,pytorch,no,no,Modeling,"User ""fork""",Enhancer,Evolutionary defects,Incorrect functionality,External interface,Network Structure
https://github.com/xingyizhou/CenterNet/issues/77,xingyizhou,CenterNet,77,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-05-16T12:12:02Z,29,N/A,pytorch,Yes,Yes,Modeling,"User ""fork""",Enhancer,Evolutionary defects,Crash,Data structure,Model/weight
https://github.com/YunYang1994/tensorflow-yolov3/issues/16,YunYang1994,tensorflow-yolov3,16,Solo Repository,No,2018-11-23T06:26:37Z,2018-12-21T11:33:47Z,28,Bug,TensorFlow,Yes,Yes,Data pipeline,Replication,Re-user,Reproducibility defects,Bad Data Quality,Assignment/initialization,Data preprocessing bugs
https://github.com/YunYang1994/tensorflow-yolov3/issues/16,YunYang1994,tensorflow-yolov3,16,Solo Repository,No,2018-11-23T06:26:37Z,2018-12-21T11:33:47Z,28,Bug,TensorFlow,Yes,Yes,Training,Replication,Re-user,Reproducibility defects,Bad Performance (lower accuracy),Algorithm/method,Loss function
https://github.com/YunYang1994/tensorflow-yolov3/issues/470,YunYang1994,tensorflow-yolov3,470,Solo Repository,No,2018-11-23T06:26:37Z,2020-01-16T10:17:32Z,419,N/A,TensorFlow,Yes,Yes,Training,"User ""fork""",Re-user,Evolutionary defects,Incorrect Functionality,Non-functional defects,Model/weight
https://github.com/YunYang1994/tensorflow-yolov3/issues/502,YunYang1994,tensorflow-yolov3,502,Solo Repository,No,2018-11-23T06:26:37Z,2020-03-24T06:11:07Z,486,Bug,TensorFlow,Yes,No,Data pipeline,"User ""fork""",Adaptor,Basic defects,Crash,Algorithm/method,Training Data Quality
https://github.com/yhenon/pytorch-retinanet/issues/66,yhenon,pytorch-retinanet,66,Solo Repository,No,2018-04-25T00:15:22Z,2019-03-02T08:54:42Z,311,N/A,Pytorch,yes,Yes,Environment,Replication,Re-user,Basic defects,Crash,External interface,API bugs: DL libraries
https://github.com/yhenon/pytorch-retinanet/issues/7,yhenon,pytorch-retinanet,7,Solo Repository,Yes,2018-04-25T00:15:22Z,2018-07-14T14:47:00Z,80,N/A,Pytorch,Yes,Yes,Environment,"User ""fork""",Re-user,Basic defects,Crash,Non-functional defects,Environment configuration error
https://github.com/Duankaiwen/CenterNet/issues/44,Duankaiwen,CenterNet,44,Solo Repository,Yes,2019-04-16T16:18:23Z,2019-05-29T12:51:26Z,42,N/A,Pytorch,Yes,Yes,Data pipeline,"User ""fork""",Adaptor,Basic defects,Crash,Assignment/initialization,Corrupt Data
https://github.com/Duankaiwen/CenterNet/issues/36,Duankaiwen,CenterNet,36,Solo Repository,Yes,2019-04-16T16:18:23Z,2019-05-17T01:42:36Z,30,N/A,Pytorch,Yes,Yes,Data pipeline,"User ""fork""",Adaptor,Basic defects,Hang,Assignment/initialization,Corrupt Data
